,value,component,exp,Time
43,-24.463239220727846,z-mom,stable,2000-01-01 05:00:00
44,14.729761669303798,z-mom,stable,2000-01-01 05:00:00
45,-12.347525217563291,z-mom,stable,2000-01-01 05:00:00
46,-14.498406596123418,z-mom,stable,2000-01-01 05:00:00
47,-10.179392677017406,z-mom,stable,2000-01-01 05:00:00
48,-52.90586431962026,z-mom,stable,2000-01-01 05:00:00
0,0.0,x-press,stable,2000-01-01 05:00:00
1,1.8754688824174082e-07,x-press,stable,2000-01-01 05:00:00
2,-1.3515749515136122e-06,x-press,stable,2000-01-01 05:00:00
3,5.756646714871749e-07,x-press,stable,2000-01-01 05:00:00
4,-3.1899253372102976e-06,x-press,stable,2000-01-01 05:00:00
5,1.2858030231654993e-06,x-press,stable,2000-01-01 05:00:00
6,1.8263042420585407e-06,x-press,stable,2000-01-01 05:00:00
7,-2.540022478569881e-06,x-press,stable,2000-01-01 05:00:00
8,-6.812836363678798e-05,x-press,stable,2000-01-01 05:00:00
9,-3.1612071325071156e-05,x-press,stable,2000-01-01 05:00:00
10,0.0001391102996421978,x-press,stable,2000-01-01 05:00:00
11,0.00010758451389847323,x-press,stable,2000-01-01 05:00:00
12,0.0002743534278124571,x-press,stable,2000-01-01 05:00:00
13,6.297211803030223e-05,x-press,stable,2000-01-01 05:00:00
14,-0.0005675724823959172,x-press,stable,2000-01-01 05:00:00
15,-0.0006362609565258026,x-press,stable,2000-01-01 05:00:00
16,-0.0001174502685898915,x-press,stable,2000-01-01 05:00:00
17,0.00023195837275125086,x-press,stable,2000-01-01 05:00:00
18,0.0004342980100773275,x-press,stable,2000-01-01 05:00:00
19,-2.751794454525225e-05,x-press,stable,2000-01-01 05:00:00
20,-0.00013562699314206839,x-press,stable,2000-01-01 05:00:00
21,-4.77967805636581e-05,x-press,stable,2000-01-01 05:00:00
22,-0.0001822050689952448,x-press,stable,2000-01-01 05:00:00
23,4.516949411481619e-05,x-press,stable,2000-01-01 05:00:00
24,0.00013844150817021728,x-press,stable,2000-01-01 05:00:00
25,3.711833414854482e-05,x-press,stable,2000-01-01 05:00:00
26,-0.00012625454110093415,x-press,stable,2000-01-01 05:00:00
27,0.00017143218428827822,x-press,stable,2000-01-01 05:00:00
28,-5.355895700631663e-05,x-press,stable,2000-01-01 05:00:00
29,-0.00022127310512587428,x-press,stable,2000-01-01 05:00:00
30,-8.026030263863504e-05,x-press,stable,2000-01-01 05:00:00
31,-0.00015660555800423026,x-press,stable,2000-01-01 05:00:00
32,6.439955905079842e-05,x-press,stable,2000-01-01 05:00:00
33,1.0495461538084783e-05,x-press,stable,2000-01-01 05:00:00
34,0.00013978072092868388,x-press,stable,2000-01-01 05:00:00
35,2.2934444132260978e-05,x-press,stable,2000-01-01 05:00:00
36,9.160884656012058e-05,x-press,stable,2000-01-01 05:00:00
37,0.00026675581466406584,x-press,stable,2000-01-01 05:00:00
38,0.00013449553807731718,x-press,stable,2000-01-01 05:00:00
39,1.1440360140113626e-05,x-press,stable,2000-01-01 05:00:00
40,-0.00033312561572529376,x-press,stable,2000-01-01 05:00:00
41,-0.00016047990357037634,x-press,stable,2000-01-01 05:00:00
42,-0.0003695604973472655,x-press,stable,2000-01-01 05:00:00
43,-0.0005992289516143501,x-press,stable,2000-01-01 05:00:00
44,-0.00024360453244298697,x-press,stable,2000-01-01 05:00:00
45,-0.00025871896650642157,x-press,stable,2000-01-01 05:00:00
46,-0.0004017231403850019,x-press,stable,2000-01-01 05:00:00
47,-5.223604603088461e-05,x-press,stable,2000-01-01 05:00:00
48,0.00012525297643151134,x-press,stable,2000-01-01 05:00:00
0,-0.0,flux-divg,stable,2000-01-01 05:00:00
1,1.4967522922950449e-05,flux-divg,stable,2000-01-01 05:00:00
2,0.000563875786503659,flux-divg,stable,2000-01-01 05:00:00
3,0.0008792105334318134,flux-divg,stable,2000-01-01 05:00:00
4,0.000916205726333811,flux-divg,stable,2000-01-01 05:00:00
5,0.0011104393816597855,flux-divg,stable,2000-01-01 05:00:00
6,0.001350283176084108,flux-divg,stable,2000-01-01 05:00:00
7,0.0016460046695757518,flux-divg,stable,2000-01-01 05:00:00
8,0.0010325982569441008,flux-divg,stable,2000-01-01 05:00:00
9,0.0009140261184112936,flux-divg,stable,2000-01-01 05:00:00
10,0.0006542503588712669,flux-divg,stable,2000-01-01 05:00:00
11,0.0003546110573297816,flux-divg,stable,2000-01-01 05:00:00
12,0.0006165431638307208,flux-divg,stable,2000-01-01 05:00:00
13,0.0007791153031361253,flux-divg,stable,2000-01-01 05:00:00
14,0.0005616597274587124,flux-divg,stable,2000-01-01 05:00:00
15,0.0006434808233719835,flux-divg,stable,2000-01-01 05:00:00
16,0.0007387562271311312,flux-divg,stable,2000-01-01 05:00:00
17,0.00041082968023758895,flux-divg,stable,2000-01-01 05:00:00
18,-3.836803001693539e-05,flux-divg,stable,2000-01-01 05:00:00
19,0.00037592601244962673,flux-divg,stable,2000-01-01 05:00:00
20,6.676262239866621e-05,flux-divg,stable,2000-01-01 05:00:00
21,0.0002195271487175664,flux-divg,stable,2000-01-01 05:00:00
22,0.0003020270354838311,flux-divg,stable,2000-01-01 05:00:00
23,0.00010914376560645766,flux-divg,stable,2000-01-01 05:00:00
24,-1.8743867753427236e-05,flux-divg,stable,2000-01-01 05:00:00
25,-9.2535373349733e-05,flux-divg,stable,2000-01-01 05:00:00
26,-0.00037314646081079407,flux-divg,stable,2000-01-01 05:00:00
27,-0.00012041238760646389,flux-divg,stable,2000-01-01 05:00:00
28,-0.0006642276795302766,flux-divg,stable,2000-01-01 05:00:00
29,-0.0007344644923149785,flux-divg,stable,2000-01-01 05:00:00
30,-0.00021309811507599262,flux-divg,stable,2000-01-01 05:00:00
31,-0.00010301699668546265,flux-divg,stable,2000-01-01 05:00:00
32,-0.00020209255266793167,flux-divg,stable,2000-01-01 05:00:00
33,-0.0002830284376385846,flux-divg,stable,2000-01-01 05:00:00
34,-0.00039344426722466184,flux-divg,stable,2000-01-01 05:00:00
35,-0.0004863914296596865,flux-divg,stable,2000-01-01 05:00:00
36,-0.00057539453627188,flux-divg,stable,2000-01-01 05:00:00
37,-0.0005141739079922061,flux-divg,stable,2000-01-01 05:00:00
38,-0.0004862941056263598,flux-divg,stable,2000-01-01 05:00:00
39,-0.0002722727715214597,flux-divg,stable,2000-01-01 05:00:00
40,-0.0005051349577119079,flux-divg,stable,2000-01-01 05:00:00
41,-0.0005792306837250915,flux-divg,stable,2000-01-01 05:00:00
42,-0.00034871843941604037,flux-divg,stable,2000-01-01 05:00:00
43,-0.00037736267089843745,flux-divg,stable,2000-01-01 05:00:00
44,-0.0005052736770050435,flux-divg,stable,2000-01-01 05:00:00
45,-0.0008266092730172072,flux-divg,stable,2000-01-01 05:00:00
46,-0.001039410825318928,flux-divg,stable,2000-01-01 05:00:00
47,-0.0009185299083854577,flux-divg,stable,2000-01-01 05:00:00
48,-0.0010670830758010286,flux-divg,stable,2000-01-01 05:00:00
0,0.0,x-mom,neutstab,2000-01-01 05:00:00
1,0.00571766821667552,x-mom,neutstab,2000-01-01 05:00:00
2,0.04968660697340965,x-mom,neutstab,2000-01-01 05:00:00
3,-0.2748558521270752,x-mom,neutstab,2000-01-01 05:00:00
4,2.1802234649658203,x-mom,neutstab,2000-01-01 05:00:00
5,40.972015380859375,x-mom,neutstab,2000-01-01 05:00:00
6,165.1172332763672,x-mom,neutstab,2000-01-01 05:00:00
7,-74.19798278808594,x-mom,neutstab,2000-01-01 05:00:00
8,322.68084716796875,x-mom,neutstab,2000-01-01 05:00:00
9,27.20406723022461,x-mom,neutstab,2000-01-01 05:00:00
10,-181.98330688476562,x-mom,neutstab,2000-01-01 05:00:00
11,-5.299613952636719,x-mom,neutstab,2000-01-01 05:00:00
12,218.5866241455078,x-mom,neutstab,2000-01-01 05:00:00
13,13.969025611877441,x-mom,neutstab,2000-01-01 05:00:00
14,213.06105041503906,x-mom,neutstab,2000-01-01 05:00:00
15,-82.67935943603516,x-mom,neutstab,2000-01-01 05:00:00
16,-159.69606018066406,x-mom,neutstab,2000-01-01 05:00:00
17,-137.8771209716797,x-mom,neutstab,2000-01-01 05:00:00
18,-303.5124206542969,x-mom,neutstab,2000-01-01 05:00:00
19,164.07041931152344,x-mom,neutstab,2000-01-01 05:00:00
20,211.4214630126953,x-mom,neutstab,2000-01-01 05:00:00
21,225.398681640625,x-mom,neutstab,2000-01-01 05:00:00
22,236.68685913085938,x-mom,neutstab,2000-01-01 05:00:00
23,74.8135986328125,x-mom,neutstab,2000-01-01 05:00:00
24,88.31664276123047,x-mom,neutstab,2000-01-01 05:00:00
25,96.32949829101562,x-mom,neutstab,2000-01-01 05:00:00
26,-8.777139663696289,x-mom,neutstab,2000-01-01 05:00:00
27,-269.83929443359375,x-mom,neutstab,2000-01-01 05:00:00
28,-334.03082275390625,x-mom,neutstab,2000-01-01 05:00:00
29,-289.5013732910156,x-mom,neutstab,2000-01-01 05:00:00
30,35.167232513427734,x-mom,neutstab,2000-01-01 05:00:00
31,175.6029510498047,x-mom,neutstab,2000-01-01 05:00:00
32,256.22894287109375,x-mom,neutstab,2000-01-01 05:00:00
33,375.2174072265625,x-mom,neutstab,2000-01-01 05:00:00
34,189.77523803710938,x-mom,neutstab,2000-01-01 05:00:00
35,102.19830322265625,x-mom,neutstab,2000-01-01 05:00:00
36,22.855972290039062,x-mom,neutstab,2000-01-01 05:00:00
37,-104.12908172607422,x-mom,neutstab,2000-01-01 05:00:00
38,-123.48648071289062,x-mom,neutstab,2000-01-01 05:00:00
39,-184.0477752685547,x-mom,neutstab,2000-01-01 05:00:00
40,-130.4136505126953,x-mom,neutstab,2000-01-01 05:00:00
41,-96.9364242553711,x-mom,neutstab,2000-01-01 05:00:00
42,-106.95832061767578,x-mom,neutstab,2000-01-01 05:00:00
43,-76.32445526123047,x-mom,neutstab,2000-01-01 05:00:00
44,-16.597318649291992,x-mom,neutstab,2000-01-01 05:00:00
45,-12.39737319946289,x-mom,neutstab,2000-01-01 05:00:00
46,-1.2260857820510864,x-mom,neutstab,2000-01-01 05:00:00
47,-56.387916564941406,x-mom,neutstab,2000-01-01 05:00:00
48,22.03502082824707,x-mom,neutstab,2000-01-01 05:00:00
0,0.0,y-mom,neutstab,2000-01-01 05:00:00
1,0.0019443787168711424,y-mom,neutstab,2000-01-01 05:00:00
2,-0.0002938319812528789,y-mom,neutstab,2000-01-01 05:00:00
3,-0.0040512713603675365,y-mom,neutstab,2000-01-01 05:00:00
4,-0.010327259078621864,y-mom,neutstab,2000-01-01 05:00:00
5,-2.0240814685821533,y-mom,neutstab,2000-01-01 05:00:00
6,-16.249574661254883,y-mom,neutstab,2000-01-01 05:00:00
7,-4.211960792541504,y-mom,neutstab,2000-01-01 05:00:00
8,8.550810813903809,y-mom,neutstab,2000-01-01 05:00:00
9,1.8674999475479126,y-mom,neutstab,2000-01-01 05:00:00
10,11.043102264404297,y-mom,neutstab,2000-01-01 05:00:00
11,-11.774140357971191,y-mom,neutstab,2000-01-01 05:00:00
12,-16.378562927246094,y-mom,neutstab,2000-01-01 05:00:00
13,12.987234115600586,y-mom,neutstab,2000-01-01 05:00:00
14,15.650813102722168,y-mom,neutstab,2000-01-01 05:00:00
15,26.47962760925293,y-mom,neutstab,2000-01-01 05:00:00
16,-7.368648529052734,y-mom,neutstab,2000-01-01 05:00:00
17,37.75293731689453,y-mom,neutstab,2000-01-01 05:00:00
18,13.780884742736816,y-mom,neutstab,2000-01-01 05:00:00
19,12.385244369506836,y-mom,neutstab,2000-01-01 05:00:00
20,62.17964553833008,y-mom,neutstab,2000-01-01 05:00:00
21,-7.658699989318848,y-mom,neutstab,2000-01-01 05:00:00
22,-5.3651018142700195,y-mom,neutstab,2000-01-01 05:00:00
23,-14.794781684875488,y-mom,neutstab,2000-01-01 05:00:00
24,-41.73024368286133,y-mom,neutstab,2000-01-01 05:00:00
25,-7.007226943969727,y-mom,neutstab,2000-01-01 05:00:00
26,-13.58162784576416,y-mom,neutstab,2000-01-01 05:00:00
27,-8.484030723571777,y-mom,neutstab,2000-01-01 05:00:00
28,-18.66946792602539,y-mom,neutstab,2000-01-01 05:00:00
29,-21.554176330566406,y-mom,neutstab,2000-01-01 05:00:00
30,18.482141494750977,y-mom,neutstab,2000-01-01 05:00:00
31,2.431320905685425,y-mom,neutstab,2000-01-01 05:00:00
32,-3.5474579334259033,y-mom,neutstab,2000-01-01 05:00:00
33,29.20808982849121,y-mom,neutstab,2000-01-01 05:00:00
34,-19.163711547851562,y-mom,neutstab,2000-01-01 05:00:00
35,-31.12815284729004,y-mom,neutstab,2000-01-01 05:00:00
36,29.55569076538086,y-mom,neutstab,2000-01-01 05:00:00
37,20.23305892944336,y-mom,neutstab,2000-01-01 05:00:00
38,2.657865047454834,y-mom,neutstab,2000-01-01 05:00:00
39,-41.947837829589844,y-mom,neutstab,2000-01-01 05:00:00
40,-35.24640655517578,y-mom,neutstab,2000-01-01 05:00:00
41,-28.142236709594727,y-mom,neutstab,2000-01-01 05:00:00
42,23.672927856445312,y-mom,neutstab,2000-01-01 05:00:00
43,19.965543746948242,y-mom,neutstab,2000-01-01 05:00:00
44,-12.45118522644043,y-mom,neutstab,2000-01-01 05:00:00
45,-35.71044158935547,y-mom,neutstab,2000-01-01 05:00:00
46,-4.636065483093262,y-mom,neutstab,2000-01-01 05:00:00
47,8.569805145263672,y-mom,neutstab,2000-01-01 05:00:00
48,-18.968050003051758,y-mom,neutstab,2000-01-01 05:00:00
0,38.31125148338607,z-mom,neutstab,2000-01-01 05:00:00
1,75.26164952531646,z-mom,neutstab,2000-01-01 05:00:00
2,173.5170292721519,z-mom,neutstab,2000-01-01 05:00:00
3,122.36041337025317,z-mom,neutstab,2000-01-01 05:00:00
4,166.76509098101266,z-mom,neutstab,2000-01-01 05:00:00
5,185.86042325949367,z-mom,neutstab,2000-01-01 05:00:00
6,200.02440664556963,z-mom,neutstab,2000-01-01 05:00:00
7,-158.20270965189874,z-mom,neutstab,2000-01-01 05:00:00
8,-73.10466277689873,z-mom,neutstab,2000-01-01 05:00:00
9,-28.844511471518988,z-mom,neutstab,2000-01-01 05:00:00
10,102.88402887658228,z-mom,neutstab,2000-01-01 05:00:00
11,14.642236946202532,z-mom,neutstab,2000-01-01 05:00:00
12,-1.9560719936708861,z-mom,neutstab,2000-01-01 05:00:00
13,71.73699070411392,z-mom,neutstab,2000-01-01 05:00:00
14,-98.56944224683544,z-mom,neutstab,2000-01-01 05:00:00
15,-85.88349485759494,z-mom,neutstab,2000-01-01 05:00:00
16,-245.51552610759492,z-mom,neutstab,2000-01-01 05:00:00
17,-242.8378164556962,z-mom,neutstab,2000-01-01 05:00:00
18,-176.42058939873417,z-mom,neutstab,2000-01-01 05:00:00
19,-64.76400316455697,z-mom,neutstab,2000-01-01 05:00:00
20,-30.29628164556962,z-mom,neutstab,2000-01-01 05:00:00
21,0.39389339398734174,z-mom,neutstab,2000-01-01 05:00:00
22,-60.30209157436709,z-mom,neutstab,2000-01-01 05:00:00
23,-10.402768987341773,z-mom,neutstab,2000-01-01 05:00:00
24,-106.12396162974683,z-mom,neutstab,2000-01-01 05:00:00
25,-49.10030656645569,z-mom,neutstab,2000-01-01 05:00:00
26,-11.821899723101266,z-mom,neutstab,2000-01-01 05:00:00
27,-136.55739715189873,z-mom,neutstab,2000-01-01 05:00:00
28,-178.00931566455696,z-mom,neutstab,2000-01-01 05:00:00
29,-201.39998022151897,z-mom,neutstab,2000-01-01 05:00:00
30,-182.06558544303797,z-mom,neutstab,2000-01-01 05:00:00
31,-171.84430379746834,z-mom,neutstab,2000-01-01 05:00:00
32,-177.11726661392404,z-mom,neutstab,2000-01-01 05:00:00
33,-60.6826641613924,z-mom,neutstab,2000-01-01 05:00:00
34,-236.89052610759492,z-mom,neutstab,2000-01-01 05:00:00
35,-332.4857594936709,z-mom,neutstab,2000-01-01 05:00:00
36,-259.60270965189875,z-mom,neutstab,2000-01-01 05:00:00
37,-185.96285601265822,z-mom,neutstab,2000-01-01 05:00:00
38,-175.44849683544305,z-mom,neutstab,2000-01-01 05:00:00
39,-215.14944620253164,z-mom,neutstab,2000-01-01 05:00:00
40,-199.67258702531646,z-mom,neutstab,2000-01-01 05:00:00
41,-191.76554588607596,z-mom,neutstab,2000-01-01 05:00:00
42,-157.7856408227848,z-mom,neutstab,2000-01-01 05:00:00
43,-61.859162381329114,z-mom,neutstab,2000-01-01 05:00:00
44,-168.4264240506329,z-mom,neutstab,2000-01-01 05:00:00
45,-231.17761075949366,z-mom,neutstab,2000-01-01 05:00:00
46,-136.86194620253164,z-mom,neutstab,2000-01-01 05:00:00
47,-184.82308148734177,z-mom,neutstab,2000-01-01 05:00:00
48,-225.6279865506329,z-mom,neutstab,2000-01-01 05:00:00
0,0.0,x-press,neutstab,2000-01-01 05:00:00
1,-7.83073403454182e-07,x-press,neutstab,2000-01-01 05:00:00
2,-3.7561474073299905e-06,x-press,neutstab,2000-01-01 05:00:00
3,-5.389824218582362e-05,x-press,neutstab,2000-01-01 05:00:00
4,-0.000411052955314517,x-press,neutstab,2000-01-01 05:00:00
5,-0.00030096652335487306,x-press,neutstab,2000-01-01 05:00:00
6,-0.0002882103726733476,x-press,neutstab,2000-01-01 05:00:00
7,-0.0009022161248140037,x-press,neutstab,2000-01-01 05:00:00
8,8.283645001938567e-06,x-press,neutstab,2000-01-01 05:00:00
9,-1.0057864301415975e-06,x-press,neutstab,2000-01-01 05:00:00
10,8.19501728983596e-05,x-press,neutstab,2000-01-01 05:00:00
11,0.00020161909924354404,x-press,neutstab,2000-01-01 05:00:00
12,0.0002726817619986832,x-press,neutstab,2000-01-01 05:00:00
13,0.00021608038514386863,x-press,neutstab,2000-01-01 05:00:00
14,3.1022722396301106e-05,x-press,neutstab,2000-01-01 05:00:00
15,8.662028994876891e-05,x-press,neutstab,2000-01-01 05:00:00
16,0.0001585660211276263,x-press,neutstab,2000-01-01 05:00:00
17,0.0009199673077091575,x-press,neutstab,2000-01-01 05:00:00
18,0.0007794852717779577,x-press,neutstab,2000-01-01 05:00:00
19,0.0004893069271929562,x-press,neutstab,2000-01-01 05:00:00
20,0.00038758126902393997,x-press,neutstab,2000-01-01 05:00:00
21,0.00047915722825564444,x-press,neutstab,2000-01-01 05:00:00
22,4.928217822453007e-05,x-press,neutstab,2000-01-01 05:00:00
23,-0.0001156083308160305,x-press,neutstab,2000-01-01 05:00:00
24,-0.00020203160238452256,x-press,neutstab,2000-01-01 05:00:00
25,-0.0003648275160230696,x-press,neutstab,2000-01-01 05:00:00
26,-0.00028719453257508576,x-press,neutstab,2000-01-01 05:00:00
27,-0.0002464581048116088,x-press,neutstab,2000-01-01 05:00:00
28,-0.0010259879054501653,x-press,neutstab,2000-01-01 05:00:00
29,-0.0005941371782682836,x-press,neutstab,2000-01-01 05:00:00
30,-0.0002923940774053335,x-press,neutstab,2000-01-01 05:00:00
31,0.0003483947366476059,x-press,neutstab,2000-01-01 05:00:00
32,2.6010080546257086e-05,x-press,neutstab,2000-01-01 05:00:00
33,-0.00018894436652772129,x-press,neutstab,2000-01-01 05:00:00
34,3.23928652505856e-05,x-press,neutstab,2000-01-01 05:00:00
35,0.00041379258618690073,x-press,neutstab,2000-01-01 05:00:00
36,0.0004558854561764747,x-press,neutstab,2000-01-01 05:00:00
37,0.000208281897357665,x-press,neutstab,2000-01-01 05:00:00
38,-7.126000127755105e-05,x-press,neutstab,2000-01-01 05:00:00
39,0.0006197461043484509,x-press,neutstab,2000-01-01 05:00:00
40,0.0003051352105103433,x-press,neutstab,2000-01-01 05:00:00
41,0.0005697198794223368,x-press,neutstab,2000-01-01 05:00:00
42,0.00038596693775616586,x-press,neutstab,2000-01-01 05:00:00
43,0.001029999228194356,x-press,neutstab,2000-01-01 05:00:00
44,0.00036106814513914287,x-press,neutstab,2000-01-01 05:00:00
45,0.0004374801355879754,x-press,neutstab,2000-01-01 05:00:00
46,-6.610473792534322e-05,x-press,neutstab,2000-01-01 05:00:00
47,4.3226300476817414e-05,x-press,neutstab,2000-01-01 05:00:00
48,8.582419104641303e-05,x-press,neutstab,2000-01-01 05:00:00
0,-0.0,flux-divg,neutstab,2000-01-01 05:00:00
1,4.739970919452219e-06,flux-divg,neutstab,2000-01-01 05:00:00
2,0.0006506715953199174,flux-divg,neutstab,2000-01-01 05:00:00
3,0.0007894739155829704,flux-divg,neutstab,2000-01-01 05:00:00
4,0.0008901770869387855,flux-divg,neutstab,2000-01-01 05:00:00
5,0.0011653521651255937,flux-divg,neutstab,2000-01-01 05:00:00
6,0.001093408713038964,flux-divg,neutstab,2000-01-01 05:00:00
7,0.0005352012074144579,flux-divg,neutstab,2000-01-01 05:00:00
8,-0.00023712922687771964,flux-divg,neutstab,2000-01-01 05:00:00
9,-0.0005363485910922665,flux-divg,neutstab,2000-01-01 05:00:00
10,-0.0005875283079509495,flux-divg,neutstab,2000-01-01 05:00:00
11,-0.0016187565245809434,flux-divg,neutstab,2000-01-01 05:00:00
12,-0.0011367863193946551,flux-divg,neutstab,2000-01-01 05:00:00
13,0.00022651015655903884,flux-divg,neutstab,2000-01-01 05:00:00
14,-0.00045964148219627667,flux-divg,neutstab,2000-01-01 05:00:00
15,-0.00034532230811783025,flux-divg,neutstab,2000-01-01 05:00:00
16,-0.0002485356893418711,flux-divg,neutstab,2000-01-01 05:00:00
17,-0.0006557846494264244,flux-divg,neutstab,2000-01-01 05:00:00
18,-0.0005320346571523933,flux-divg,neutstab,2000-01-01 05:00:00
19,-0.0004885311735129054,flux-divg,neutstab,2000-01-01 05:00:00
20,-0.0013053588577463659,flux-divg,neutstab,2000-01-01 05:00:00
21,-0.0004350149709967119,flux-divg,neutstab,2000-01-01 05:00:00
22,-0.00046926760902887653,flux-divg,neutstab,2000-01-01 05:00:00
23,7.748470644407623e-05,flux-divg,neutstab,2000-01-01 05:00:00
24,0.000410554206944719,flux-divg,neutstab,2000-01-01 05:00:00
25,2.965196826789951e-05,flux-divg,neutstab,2000-01-01 05:00:00
26,0.0001287859605233881,flux-divg,neutstab,2000-01-01 05:00:00
27,0.00039656304854380895,flux-divg,neutstab,2000-01-01 05:00:00
28,-8.441053945806986e-05,flux-divg,neutstab,2000-01-01 05:00:00
29,-4.278156135655653e-05,flux-divg,neutstab,2000-01-01 05:00:00
30,-0.0002555207844021954,flux-divg,neutstab,2000-01-01 05:00:00
31,-0.0003559856076783769,flux-divg,neutstab,2000-01-01 05:00:00
32,-0.0009073567334911492,flux-divg,neutstab,2000-01-01 05:00:00
33,0.00016332719440701648,flux-divg,neutstab,2000-01-01 05:00:00
34,0.00042827607360067254,flux-divg,neutstab,2000-01-01 05:00:00
35,-0.0003292200440998321,flux-divg,neutstab,2000-01-01 05:00:00
36,1.0646988108188093e-05,flux-divg,neutstab,2000-01-01 05:00:00
37,-0.0006129378770272945,flux-divg,neutstab,2000-01-01 05:00:00
38,-0.00013094692181937306,flux-divg,neutstab,2000-01-01 05:00:00
39,0.00013495787029024943,flux-divg,neutstab,2000-01-01 05:00:00
40,4.360140643542332e-05,flux-divg,neutstab,2000-01-01 05:00:00
41,0.00017436823977699768,flux-divg,neutstab,2000-01-01 05:00:00
42,-0.0010810880463032783,flux-divg,neutstab,2000-01-01 05:00:00
43,-0.00037599398456042324,flux-divg,neutstab,2000-01-01 05:00:00
44,-0.00011454002283796471,flux-divg,neutstab,2000-01-01 05:00:00
45,-0.0003693574350091473,flux-divg,neutstab,2000-01-01 05:00:00
46,-0.0002696209716796876,flux-divg,neutstab,2000-01-01 05:00:00
47,-0.0006444237972211235,flux-divg,neutstab,2000-01-01 05:00:00
48,-0.0011637926898425137,flux-divg,neutstab,2000-01-01 05:00:00
0,0.0,x-mom,logT,2000-01-01 05:00:00
1,-0.009090336039662361,x-mom,logT,2000-01-01 05:00:00
2,-0.2033916860818863,x-mom,logT,2000-01-01 05:00:00
3,-0.13104677200317383,x-mom,logT,2000-01-01 05:00:00
4,-2.2587735652923584,x-mom,logT,2000-01-01 05:00:00
5,-7.793742656707764,x-mom,logT,2000-01-01 05:00:00
